Abu Qatada,160079053,
Isao Tomita,76501700,
Niki Caro,33078423,
Mario Bettini,76429110,
Lisia,17245377,
Bakr Sidqi,23709949,
R. Kelly,86493468,
Louis Antoine de Saint-Just,22137301,
Mathias Rust,26796132,
Maria Mancini,41953559,IT\ICCU\RAVV\011666
Federico Guglielmo di Brunswick,63514378,
Jorge Medina Estévez,62609778,
Federico Guglielmo I di Prussia,27862866,
Giuseppe Borgatti,71577200,
Antonio Moresco,90245217,IT\ICCU\MILV\103390
Andrew Murray Scott,41685898,
Howard Lederer,24046436,
Anna Sewell,5052475,
Henry Hill,84034081,
Leo Kirch,27877695,
Anthony Andrews,17419327,
Laura Michelle Kelly,31409946,
Bernardino López de Carvajal,,
Emmi Pikler,64740672,
Thomas Ritter,65157733,
Steve Morse,69131153,
Władysław Reymont,4935777,
René-Primevère Lesson,39475183,
Eddy Paape,39382177,
Augusta Evans Wilson,37129694,
Stephen Goldblatt,78509283,
Rafael I Bidawid,39508595,
Steve Allen,110897594,
Marcello Pagliero,59270510,
Martin Eugen Ekström,20478337,
Sosifane,2858400,
David Hammons,96535028,
Vittorio Amedeo II di Savoia,13103874,
Philippe Sansonetti,12977231,
Jean Sorel,118406568,
Angela Merici,18013038,
Otto Neururer,65942385,
Margherita d'Angiò,68905751,
Jesse Harris,78481279,
Voltaire,36925746,
King Tubby,34060414,
Qansuh al-Ghuri,224786733,
Pierre Marie Barthélemy Ferino,2461200,
Pedro de Garibay,2331504,
Michele Lupo (regista),10056149,IT\ICCU\UBOV\548526
Jareb Dauplaise,139974265,
Marla Landi,27277352,
Alfred Vail,48205299,
Paul Kariya,50978627,
Raúl González Blanco,85403410,
Alf Sjöberg,47025050,
Tracey Adams,78785465,
Arjen Lenstra,113321875,
Johann Evangelist Brandl,32265607,
Amos Tappan Akerman,43555300,
Aaron Stanford,54455974,
Hermann Buhl,19675151,
Jan Stenerud,53586861,
James Heckman,27139035,
Lodovico Guicciardini,120155761,
Luis Adolfo Siles Salinas,55702874,
Minh Mạng,65097519,
Móric Esterházy,101159491,
Miriam Hopkins,69115778,
Jan Rusinek,165581402,
John Lyly,49246156,
Christoph M. Ohrt,40588400,
Christian Rub,72935234,
Felix Silla,81204991,
Étienne Pivert de Senancour,,
Matei Vișniec,102152650,
Pierre Adolphe Piorry,12419807,
Nicholas Lanier,29621561,
Bernd Hahn,77119456,
André Grétry,51884495,
Guido de Brês,,
Ciro Trabalza,12389423,
Hans Baumann,91249195,
Tonino Benacquista,59100619,
Nino Rota,29719186,IT\ICCU\CFIV\031517
Ferdinando Tacconi,76323264,
Ian Millar (cavaliere),3398880,
Tommy Malone,91222874,
Harro Schulze-Boysen,13106637,
Takeaki Momose,37147084,
Corbin Allred,87039843,
Otto Siffling,40249694,
Jakob Ignaz Hittorff,71399796,
Carlo Rainaldi,93398963,
Vijay Amritraj,117109109,
Michel Aoun,97057508,
Gregorio Fernández,,
Reiner Knizia,27706597,
Adelaide Borghi-Mamo,56886099,
Jan van de Cappelle,12576638,
Fabrizio Clerici,,
Giovanni X di Holstein-Gottorp,52484172,
Manuel González,3739785,
Antonín Novotný (compositore di scacchi),83844019,
Bob Dwyer,94213007,
Baldwin di Salisburgo,80381385,
Tom Noonan,38355215,
Henri Charles de La Trémoille,,
Fred Dryer,54356817,
Pier Luigi Pizzi,113869630,
Louise Brown,25879467,
David Rosenhan,,
Nick Kamen,76503960,
Francesco Provenzale,17421247,
Charles Lloyd (musicista),71581665,
Jean Barré,,
Maurice Ronet,74038782,
Charles Renouvier,41845645,
Luis Alberto del Paranà,36164924,
Massimiliano di Béthune,95208305,
Ignaz Goldziher,46790675,
Carl Djerassi,108518014,
José Rodríguez Carballo,185447284,
Schafik Hándal,157883682,
Enrico Raspe,57412782,
Paul Sédille,96437726,
Manuel Rivas,41980047,
Paolo Burali d'Arezzo,84751739,
Christof Arnold,171512181,
György Haulík,,
Paul Raymond,152860042,
David Spade,90979912,
Martin Peters,36717406,
Monte Kay,58710304,
Victoriano Álvarez Salado,7475794,
Raffaele Lombardo,233183981,IT\ICCU\SBNV\026520
Nikolaj Zabolockij,9954655,
Arig Bek,61274365,
László Kubala,87663462,
Juan Boscán,,
Francis Pym,108240139,
Raffaele Rossetti,54006509,
Patrick Bauchau,2671542,
George Anson,41893590,
Walter Odington,27422413,
Adam Sedgwick,64179295,
Heinrich von Tschirschky,54925739,
Carlo Lwanga,251447471,
Miguel Mihura,100233877,
Pier Francesco Mola,66735480,
Bernardo Balbi,15126540,
Carlo Recalcati,90188944,IT\ICCU\CFIV\182467
Paul Keating,59888695,
Julija Tymošenko,10978560,
David Trueba,14916796,
Maria Anna Donati,265708050,
Ian Clarke,85925342,
Nino D'Angelo,76493782,
Paweł Mykietyn,,
Anna-Elena Herzog,23054678,
Malcolm Macdonald,61489929,
Jackie Chan,116650054,
Claudia Brücken,,
Collin Raye,14966676,
Vladimir Michajlovič Komarov,50463644,
Tommaso Redi,95814093,
Eli Heckscher,54278354,
Bermudo III di León,,
Matt Cameron,85612767,
Bruce Baillie,86330579,
Constantin Hansen,42114550,
Hilton Valentine,74057110,
Alyssa Reid,178583721,
Romano Alquati,69471568,
Padraic Colum,49223588,
Roger François Ducret,122036074,
Walter Giller,54357185,
Tom Kalin,9067910,
Louis Marc Antoine di Noailles,9956662,
Miloš Minić,38221081,
Pranab Mukherjee,48165548,
Richard Wigginton Thompson,68051019,
Maddie Corman,120179839,
Darin Brooks,187206103,
Vladimir Akopian,8618925,
Hisao Egawa,221047421,
Heinrich Kiliani,13050953,
"Guglielmo I, Langravio d'Assia",81169630,
Monica Potter,32196763,
Astrid Varnay,34672618,
Carlo Casini,217277602,
Patrizio d'Irlanda,122169573,
Theodoros Stamos,117259097,
Ben Chaplin,117439552,
Federico Augusto di Harrach-Rohrau,25401540,
Jimmy Hogan,1004666,
Franco Grignani,13113001,
Papa Clemente IV,79193344,
Eleonora Stuart,73994022,
Gerald Fitzgerald,18372466,
Fortuné du Boisgobey,,
Joseph Chamberlain,76324934,
John Barth,85932912,
Samuel Foote,29561715,
Anthony Kiedis,84964807,
Joseph Gurney Cannon,8632825,
Papa Valentino,47119374,
Joseph Fassbender,40172566,
Kobun,35998832,
Rupert Grint,85081712,
Papa Clemente IX,89039949,
A. Michael Baldwin,63633035,
Janet Tashjian,27914763,
Aoi Nakamura,225431410,
Dirk Nowitzki,30431809,
Angela Robinson,51969910,
Giovanni Vailati,7468169,IT\ICCU\CFIV\039741
Katharine Ross,93628856,
Jakob Ammann,11070248,
Agnieszka Holland,34649187,
Peter de Wint,39554977,
Aldo Moro,73876435,
Uriah Shelton,211762136,
Giuseppe Luci Poniatowski,49490534,
Papa Clemente II,233092967,
Carlo Alberto Garufi,59466278,
Juan Gargurevich,54274142,
Robert David Hall,91193603,
John Forsyth (politico),66895119,
Leah Ayres,46969893,
Jean Baptiste Bory de Saint-Vincent,54144690,
Gianfrancesco Barbarigo,68919617,
Edward Matthew Ward,76069493,
Charles Januarius Acton,34448102,
Rubin Carter,64816064,
Ban Zhao,11093338,
Fuʾād II d'Egitto,,
Emma Lazarus,51916813,
Takakura,43100284,
Borislav Ivkov,170107,
Steve Miller,84167631,
Method Man,29727229,
Vladimir Putin,45176483,
Raffaele Palma,79435893,
Paul de Saint-Victor,34496102,
Werner Landgraf,20300591,
Gonçalo Byrne,,
Bruno Lüdke,,
Simeon ten Holt,117517801,
Tony Curtis,84973434,
Leo Choirosphaktes,44580354,
Conyers Middleton,32149754,
Tolomeo I,74645570,
Luigi Oreglia di Santo Stefano,104518333,
Jacobus C. Kapteyn,30277370,
José Serrato,100069209,
Roh Tae-woo,105153033,
Sasha Mäkilä,223796471,
Armand Trousseau,22238737,
Fabio Frizzi,217507,
Camillo Costanzo,4589151,
Hilmar Wäckerle,,
Go-Nijo,100784488,
Polly Ann Young,45833829,
Ted Haggard,79450233,
Tommaso Salvini,10140981,
Matthias Schoenaerts,170977319,
Arturo Frondizi,93108684,
Juli Zeh,19900210,
Giovanni Michelucci,112495870,
Luisa di Marillac,32791759,
Pierre Rémond de Montmort,93909,
Soon-Tek Oh,48860254,
Karl Zéro,29584913,
Richard Libertini,100861059,
Francisco de Miranda,27068875,
Mauro Fiore,160700830,
Philip Kotler,14771959,
"Granville Leveson-Gower, I marchese di Stafford",14333879,
Rutardo di Magonza,86134760,
Jules Bastien-Lepage,68937778,
June Duprez,117896991,
James Van Allen,93754761,
Robert Charles Zaehner,46802672,
Thomas Mauch,162530136,
Johann Christian Schickhardt,47026051,
Əzizə Mustafazadə,,
Mary Steenburgen,85081044,
Jean-Joseph de Laborde,206012258,
Olga Fikotová,33205429,
Asaph Hall,62325866,
David Knopfler,11903949,
Jaclyn Smith,40792581,
Armie Hammer,125919231,
Michele Federico Althann,22889674,
Joseph Wilpert,69143469,
Robert Stevens (regista),50946374,
Giuseppe Pignatelli,5829646,
Jon Jost,46340031,
Federico Casimiro Kettler,67408152,
Solomon Moiseevič Volkov,90715985,
Enrico di Joyeuse,9713831,
Ludovico Eugenio di Württemberg,52049665,
Nasr Hamid Abu Zayd,2634661,
Danny DeVito,117975102,
Sacha Baron Cohen,47000586,
Jan van Huysum,12577068,
Angelica Bridges,232338658,
Emil Dessewffy,14759144,
Barry Nelson (attore),24180967,
Roberto Esposito,59095347,IT\ICCU\CFIV\041452
Camille Desmoulins,19768884,
Gustav Landauer,59104303,
William Hoare,61399384,
Bobby Johnstone,16758944,
Helena Modjeska,64807810,
Italo Svevo,49232071,
Ubertino da Casale,46878395,
Joan Lindsay,10905015,
Pedro Lenz,95216622,
Meles Zenawi,53872281,
Guillaume du Vair,34475082,
Phil Ivey,11757000,
Giuseppe Antonio Caccioli,59357658,
Carol Dempster,41043039,
Aristide,61392255,
Germain Hess,69690856,
James Coburn,34642857,
Naucide,96159795,
Franck Thilliez,79185120,
Mafalda Arnauth,95317574,
Béla Schick,,
Charles Léo Lesquereux,,
Steven Wilson,19219516,
Joachim Dalsass,9130199,
Matt Barr,12624936,
Babette Bardot,56399028,
Yukinobu Hoshino,230384830,
Moses Malone,35808301,
Norman J. Grossfeld,7033206,
Hanna Maron,97585016,
Chris Messina,44099246,
Iosif Trumpeldor,22983707,
Karl Fleschen,169374104,
Walter Nigg,71395611,
Christian Gottlob Neefe,19866387,
Thomas Glavinic,7562683,
Ali Divandari,39083475,
Mats Olausson,223146960,
Keith Carradine,34642772,
Elizabeth Pennell,19999,
Hideaki Sena,114339015,
Franz Josef Jung,81320824,
Wiktor Kemula,101888018,
Caspar Bartholin il Giovane,,
Michael Rosenbaum,79145332,
Curt von Bardeleben,81575565,
Vittore Baroni,38978971,
Damon Wayans Jr.,169739691,
Christian Hülsen,,
Boyd Alexander,88119227,
George Stevens,113665136,
Samuel Holdheim,42771164,
Anastasios Papoulas,45777512,
Jakub Janda,84242628,
Alan Price,100228830,
Boomer Esiason,73100261,
Hans Coppi,45156899,
Vincent Piazza,26897175,
Fabrizio Boschi,67387040,IT\ICCU\PARV\473012
Petar Kočić,64065718,
Éliette Abécassis,,
Yuji Horii,44407539,
Paul van Ostaijen,14812170,
Melchior Franck,275552,
Clifford Bayer,58710097,
Maestro di Wavrin,8499326,
Alexandre-Hyacinthe Dunouy,61802051,
Tomaso Antonio Vitali,95213587,
Binot Paulmier de Gonneville,51760630,
Vincent Pastore,227190426,
Dan Graham,46829421,
Mark Boone Junior,69138850,
Brett Favre,23867858,
Carlo di Holstein-Gottorp,7815531,
Leonida Tonelli,46833932,
Stephan Eberharter,232327749,
Baldassarre di Meclemburgo,20502263,
Audrina Patridge,102362791,
Anassimene di Mileto,78005810,
Aleksej Alekseevič Abrikosov,,
Philippe Barbarin,64001251,
Pietro Antonio Trezzini,216975148,
Davíð Oddsson,,
Manuel García (padre),37022651,
Richard Buckminster Fuller,36898370,
Frank Ferera,56807978,
John Sandford,95044705,
Élie Guadet,,
Diego Carpitella,88818347,
Giovanni Giuriati,117988722,IT\ICCU\RAVV\046355
Nunzio Galantino,61715326,
Herbert Percy Horne,54305591,
Adrian Pasdar,49424741,
Natal'ja Romanovna Makarova,42641402,
Zac Efron,47060953,
Marie-Jo Lafontaine,64984,
Augusta di Danimarca,8234537,
Gilles Béhat,,
Natasha Alam,167571378,
Mario Arcelli,66543966,
Caryl Churchill,24714872,
Sérgio Godinho,28674724,
Mark Harelik,80195250,
Sigismondo Carlo Castelbarco,8209460,
"Charles Lennox, I duca di Richmond",43297907,
James Ivory,61711846,
Fred Vargas,86983699,
Francesco Squarcione,95698376,
Lafcadio Hearn,12034,
Melchor Bravo de Saravia,87511692,
Stéphane Diagana,71725822,
Albert Howard,3251130,
Jerry Buss,123397153,
Ali Larter,107175703,
Marutei Tsurunen,113367564,
Georg Wenzeslaus von Knobelsdorff,64799353,
Francesca di Lorena,27968656,
Charles Alfred Payton,61919199,
David Tudor,42035532,
Rolf Gutbrod,62347768,
Francesco Barbaro (politico),10646727,IT\ICCU\VEAV\018519
Melissa Joan Hart,40602862,
James Henry Carleton,66898707,
Pierre Marie Auguste Broussonet,14820777,
Tamara de Lempicka,66489937,
Jacob Gade,64191717,
David Petraeus,45832307,
Maria Enrichetta d'Asburgo-Lorena,25706554,
Max Perlich,29117326,
Petrus Canisius Jean van Lierde,89183917,
Gaio Giulio Cesare,100227925,
Lajos Koltai,38027834,
Albert Gallatin,15580820,
Nicolaes Verkolje,95316863,
Paul Bert,7494,
Edith Hahn Beer,46928515,
Conrad Phillips,4750642,
Germano Celant,110172279,
Luenell Campbell,80364882,
Paul Bern,59345202,
Federico Augusto di Hannover,56599724,
Dave DeBusschere,1625770,
Robert Stadlober,163175348,
Frank Jewett Mather,72192920,
Juan Ignacio Arrieta Ochoa de Chinchetru,29615560,
Ransom Eli Olds,73141044,
Franz von Wimpffen,80364064,
William Gerhardie,2507534,
Richard Hooker,106968853,
Michael Kessler,23857276,
Marta Vieira da Silva,107921015,
Anders Österling,27058476,
James Roday,44584961,
John Stanier,229158309,
Davide Sorrenti,51361065,
Pierre Laval,24651431,
Gabriel Fauré,,
Gaetano Kanizsa,71426947,
Bruno Rizzi,44304508,
Sean Maguire,79899696,
Peter Goëss,35278492,
"Henry Herbert, IV conte di Carnarvon",22982916,
Alberto Santos-Dumont,19819569,
Steven Jay Russell,4622719,
James Frey,85723317,
Michail Ivanovič Čigorin,5724773,
Nicole Avril,85057736,
Scott Foley,63351050,
Edward Alsworth Ross,68996962,
"Edward Hawke, I Barone Hawke",2523394,
Taziano il Siro,78777213,
Norman G. Thomas,18825324,
Bob Montgomery (pugile),135295667,
Neville Marriner,197041,
Frederick Elmes,3546250,
Austin Healey,73357944,
John Box,51259002,
Pietro da Ravenna,27422466,
Jamal Woolard,86380945,
Shane Carruth,107579328,
Donatella Versace,264867212,
Charles-Hubert Gervais,44395253,
Aelredo di Rievaulx,39386818,
Stephen Greenblatt,108487606,
Evagrio Pontico,58103843,
"Robert Sidney, II conte di Leicester",69827541,
Milenko Vesnić,66595238,
Jakov Michajlovič Jurovskij,,
Flaminio Vacca,8473980,
Meïr Aron Goldschmidt,100207407,
Anton Karas,14958590,
Tress MacNeille,71603592,
Barry Cunliffe,109440741,
Martin Chalfie,24887721,
Harold Alexander,69064291,
Noel Black,60578106,
Enrique Vila-Matas,44966163,
Pieter Janssens Elinga,95848806,
Ernest Dichter,72185273,
Leopoldo Elia,79136207,
"Ferdinando Stanley, V conte di Derby",145665581,
Perry King,54357660,
Richard Basehart,117434617,
Andrés Segovia,54346467,
Rolf Rendtorff,34487380,
Jennifer Lawrence,142311386,
Utente:IlFidia/Sandbox6,,
Louis Kentner,32185806,
Spike Lee,100242985,
Eva Crane,597609,
Logan Marshall-Green,161205999,
Fateh Ali Tipu,64808584,
Aleksej Stepanovič Suetin,9956749,
Adam Olearius,100205492,
Stojan Danev,54952586,
Jerome Isaac Friedman,68254016,
John Ashton,58703026,
Marco evangelista,46873669,
Sean Lau,56268805,
Carl Weathers,49409745,
Sergej Ivanovič Vavilov,22951257,
Baldassarre Negroni,65548352,
Aroldo Bonzagni,56883832,
Zenone (imperatore),89202874,
George Jackson,79257115,
Erasmus Reinhold,15570296,
Joel Chandler Harris,17223898,
Tomosaburo Kato,48150534,
Nikolaj Miklucho-Maklaj,24687402,
Luigi Berzolari,51761079,
Ken Williams,92888968,
Mariella Devia,42030276,
Emilio Castelar,27085279,
Masashi Tanaka,54254818,
Sonny Landham,12516355,
Keir Gilchrist,121560013,
Jonathan Glazer,228426973,
Haven Gillespie,61815541,
Joseph Bonomi il Vecchio,58284424,
José Carreras,49407500,
Darren Matthews,75735775,
Elijah Myers,53252946,
Érick Zonca,,
Rick Gomez,42138389,
Billie Moore,52984943,
Alan Clark,102623499,
Robert McAlpin Williamson,38968579,
Jiří Weiss,30347071,
Jafar Panahi,120286683,
Erich Rademacher,15807448,
John Newcombe,92276568,
Wilfred Bartrop,91126415,
Charles Duke,20479947,
George McFarland,24154428,
Julius Kugy,25397326,
Art Ross,120203535,
Elio Bartolini,112445327,
Hugo Junkers,15565666,
Frei Betto,64003627,
Adam Langer,23231109,
Giovanni Mardersteig,89277711,
Federico Giosia di Sassonia-Coburgo-Saalfeld,47108955,
Max Brown,78552436,
Thomas Attwood,32194412,
Johann Friedrich Struensee,13100285,
Eugenia Charles,28466935,
Katarina Witt,69726670,
Francis Beaumont,49333217,
Sonny Sharrock,42026641,
Jean-Pierre Bouyxou,71402563,
Irene Epple,54887833,
Francis Otto Matthiessen,59148639,
Howard Baker,45107323,
Cesare Perdisa,107148603,
Åsa Larsson,,
Lekë Dukagjini,54186177,
Mo Yan,86448126,
Emily Bergl,59292902,
"William Douglas, I duca di Queensberry",48206768,
Giacinto Sigismondo Gerdil,51732391,
Charles Trenet,34644815,
Alexander Arguelles,48894748,
Carolus Clusius,71412289,
Jean Graton,118909385,
Kurt Franz,220699269,
Gilbert & George,121038754,
Drew Fuller,12092948,
Domingos Oliveira,99980631,
Andrea Palladio,17227673,
Gianfranco Ferroni,13114608,
El Santo,25803972,
Tietmaro di Merseburgo,32792310,
Francis Hutcheson,51735420,
Clemente Domínguez y Gómez,,
George Washington Campbell,38517604,
Clyde Bruckman,19881573,
Gordon Cullen,108286493,
Gary Moore,84961021,
Muhammad Ali,36972485,
Anatolij Vasil'evič Lunačarskij,74003029,
Conan Stevens,161070334,
Jay Sean,103557234,
Arthur Crudup,24791527,
Johann Jakob Bodmer,34498833,
Lindsey Jacobellis,14243730,
Vítězslav Novák,34558694,
George Stokes,73899541,
Pierre Bertholon de Saint-Lazare,66552013,
Giulio Crimi,61737594,
John Perry,108792335,
Goffredo il Barbuto,54988889,
Marcos Llunas,87775644,
Lee Perry,27254541,
Nicholas Rowe (attore),224765041,
Pietro Bianchi (pittore),11026045,
Jessica Capshaw,171064716,
Angelika Klüssendorf,12375688,
Tommy Lee Jones,85574322,
Mortimer Adler,66506672,
Carlos Carmelo de Vasconcelos Motta,202332488,
Peter Berg,84318354,
Nogi Maresuke,7381205,
Nick Castle,17345628,
Pierre Coudrin,107036661,
Christopher Page,90730875,
Claudio Miranda,95414235,
El Anatsui,159923,
Rafael Méndez,17433701,
Facundo Arana,17166910,
Adair Crawford,39717532,
Steen Eiler Rasmussen,92434671,
Evanna Lynch,221002227,
Peter Gordon,103693069,
Michael Mann,76529145,
Victoria Stilwell,1995135,
Yōsuke Kubozuka,81872600,
Jon Brion,32200660,
Donald M. Payne,53640724,
Margaret Leech,42079697,
Joseph Farquharson,61073765,
Tony Bill,84255224,
Zulfiqar Ali Bhutto,88040410,
Henri Pirenne,44435542,
Giuliano Gemma,63924808,
Scribonio Largo,100210100,
Mike Sekowsky,9338773,
Cornelis Schut I,30346835,
Pipin Ferreras,79476687,
Albert Murray,32163533,
Philippe Chappuis,76265777,IT\ICCU\SBNV\030719
Brian Bloom,61755453,
Krzysztof Meyer,66508296,
George Berkeley,100192823,
Mike Singletary,53172189,
Claude Rich,117006617,
Eadmero di Canterbury,12442856,
Massimiliano d'Asburgo-Lorena,3262985,
Marijac,34460036,
Kerri Green,6994628,
Roy Patrick Kerr,102620974,
Luigi-Antonio Enrico di Borbone-Condé,24609898,
Sandra Kalniete,90781482,
André Chevrillon,44296848,
Olga Kurylenko,15063053,
Adamo Boari,52498198,
Tito Brandsma,51745479,
Federico De Roberto,2468980,
Mark Rutte,160188731,
Eyal Berkovic,4472427,
Joaquín Luis Romero Marchent,87296239,
Gudrun Ensslin,50016704,
Kay Boyle,49222285,
Herbert von Karajan,87653107,
Guido Manusardi,87212649,
Tariq ibn Ziyad,59884507,
Gregory Bateson,56605567,
Tiffany Thornton,91142825,
Fritjof Capra,46758379,
Will Keenan,5174517,
George Tobias,46954956,
Johnny Weissmuller,44493607,
Michel Talagrand,111772044,
Alla Pugačëva,84352997,
Lionel Logue,162980998,
George Phillips Bond,64753089,
Oskar Klein,69059654,
Ludwig von Benedek,73846497,
Lee Iacocca,64606048,
Nabil Shaban,66334870,
Alfred Edmund Brehm,47553366,
Roy Orbison,71578923,
Susumu Terajima,81067184,
Greg Vaughan,63750414,
Ryōko Hirosue,166392567,
Pierre Alexandre Darracq,90973331,
Edward Forbes,9909279,
Trevor Peacock,227836917,
Abigail Adams,32015075,
Johann Georg Graeve,17297891,
Hans Meyer,100203508,
Lorenzo Bini Smaghi,732638,
Paul Baran,26085533,
Joji Yuasa,88565396,
Christopher Gable,81325081,
Jean Crotti,69203264,
Antonio Dugnani,89095433,
Efrem Kurtz,54332894,
Scott Patterson,44511021,
Mario Perniola,84078574,
Horst Seehofer,35268314,
Manuel Roxas,92574928,
Franz Gabriel Alexander,54210127,
David Ghirlandaio,47662149,
Troy Van Leeuwen,85878859,
Ante Trumbić,18167447,
Allan Cunningham (scrittore),79253486,
Giamblico (scrittore erotico),18019444,
Leon Rupnik,43177474,
Claudine Longet,61757382,
Paul Duden,758561,
Erroll Garner,34643172,
Vasilij Ivanovič Surikov,22412567,
Kenneth Kitchen,30011507,
Luisa Carlotta di Brandeburgo,55366552,
Altobello Melone,36840352,
Primož Trubar,29556448,
Sana'i di Ghazna,96993055,
John Neal,13102559,
Iggy Pop,37003670,
Johannes Virdung,10203693,
André Dacier,27063045,
Charles Henry Plumb,57668384,
Guy Forget,209133796,
Richard Pottier,51878743,
Maria Teresa di Borbone-Napoli,65679676,
Peter Annet,2508820,
Candi Staton,5127097,
Helmut Gollwitzer,4992805,
Amanda Wyss,21842516,
Sam Jaffe,87064958,
Norman Wisdom,5137441,
Rudolf Kraus,8555637,
Larry Mullen,53929389,
Giuseppe Farinelli,51955459,
Edoardo Ballerini,14485246,
Guido De Ruggiero,120694790,
Anne-Laure Bondoux,85513965,
Bedřich Hrozný,,
Arthur Buchwald,12425812,
Jon Hassell,93953447,
Carl Gustaf Wrangel,27867928,
Mineko Iwasaki,22374064,
Stan Douglas,96542305,
Lajos Zilahy,17261637,
Pietro Rotari,71662893,
Alberto di Sassonia-Coburgo-Gotha,25395950,
Jānis Urbanovičs,187248480,
Rafael del Riego,19805989,
Fritz Busch,111565417,
David Norris (politico),119395219,
Jérôme Leroy,194884490,
Oda Nobunaga,74652663,
Rie Tanaka,203912694,
Amos Bronson Alcott,22289181,
Jean-Luc Marion,108620041,
Maximilien Rubel,79510,
Gloria Carrá,,
Paige O'Hara,117989610,
Papa Sergio IV,47119303,
Clifford Brown,19864699,
Joseph Berchtold,70037953,
Ignacy Daszyński,,
Erich Ludendorff,17344617,
Hermione Gingold,94010544,
Lídia Dömölky-Sákovics,121514409,
Martin Peerson,69116501,
Li Xianglan,109521072,
Adolf Opálka,,
Nicola Mancino,29670821,
Morten Lauridsen,40291310,
Shizuo Kakutani,36983023,
Maharishi Mahesh Yogi,100268376,
Alfred Capus,14797035,
Alfredo Schiaffini,32009816,
Hayashi Hiromori,57803861,
Andrew Bacevich,90806835,
Ebbe Sand,67562928,
Sven Nilsson,27852149,
Frank Rosolino,74038795,
Mosè Luzzatto,73875381,
Charles Abbot (botanico),65420500,
Villem Kapp,70196926,
Peter Guralnick,112806829,
Terry Neill,26051545,
Costanzo Varolio,49574738,
Aishwarya Rai,59318083,
Tetsuya Chiba,58996739,
Arthur Weigall,297066,
John Henry Newman,17227308,
Giorgio Baffo,61647304,
Göran Wahlenberg,,
Lalla Romano,29560744,
Roger Dean,79103352,
Henry Alford,27843692,
Alain I d'Albret,67357095,
Paul Bracq,28149205,
Mario Castelnuovo-Tedesco,46945802,
Abdou Diouf,4947340,
Andrés Calamaro,46141003,
Vittorio Grigolo,68705152,
Lynn Collins,49516428,
Harald Quandt,95654672,
Adam Weishaupt,73876044,
Sesto Aurelio Vittore,64001057,
John Blashford-Snell,27236207,
John Keble,64093032,
Brad Whitford,87591783,
Lucille Ball,34646030,
Edward José,,
Clarke Peters,87514013,
Julia Swayne Gordon,53128881,
Cándido López,,
Alfonso Caso,44337742,
Julianna Andreeva Avdeeva,212930294,
Michael Tippett,69117009,
James Frazer Stirling,64803040,
Jane Goldman,15470366,
Solone,14908273,
Salvatore Pappalardo (compositore),90506439,
Poul Anderson,12304119,
Claude Malleville,44643463,
Pavel Sergeevič Aleksandrov,12416839,
Justin Somper,42151397,
Philogène Auguste Joseph Duponchel,57466259,
Adalberone di Laon,117589,
Dhundiraj Govind Phalke,30627966,
Lina Wertmüller,7581603,
Louis Segond,103646670,
António Cândido,109505081,
Pio Emanuelli,5683370,
Carlo Maria Buonaparte,56606237,
Eugene Bullard,895318,
Dennis King (attore),71603164,
Ivo Sanader,69340519,
Mark Evgenovič Tajmanov,85082198,
Lutz Graf Schwerin von Krosigk,5723753,
Enrico IV di Francia,59094245,
Franz Anton von Kolowrat-Liebsteinsky,17971226,
David Lyons (attore),58613979,
Michail Dmitrievič Teben'kov,,
Niccolò Machiavelli,95151646,
William Cowper,32009788,
Francesco Montanari (attore),107075147,
Philippe Moureaux,13911593,
Justin Kirk,205066483,
Diosdado Macapagal,45546531,
Fritz Kreisler,56796717,
Charles Homer Haskins,77225916,
Lucas Cruikshank,160952607,
Manning Force,33544024,
Vincent Lecavalier,220854236,
Elizabeth Bishop,71405503,
Blue Balliett,10104912,
Archie Manning,1247158,
Cildo Meireles,90709971,
Emily Haines,66235256,
Birger Gregersson,7363692,
Peter Habeler,64799087,
Antonio Barluzzi,80412201,
Nikitas Kaklamanis,206246000,
Tadeusz Reichstein,26912896,
Korczak Ziolkowski,89061963,
Vissarion Grigor'evič Belinskij,,
Marco Ruffo,13489628,
Zhang Rang,9768137,
John Lyng,38188676,
Charles François de Cisternay du Fay,,
Federico Borromeo,56627664,IT\ICCU\CFIV\021066
Nikolaas Tinbergen,36979006,
Fred Taylor (cestista 1924),91550096,
Guillaume-Chrétien de Lamoignon de Malesherbes,,
Christiane Rochefort,68935097,
Maggioriano,121585248,
Marco Siffredi,74102148,
Agatarchide di Cnido,79043621,
Toshio Hosokawa,24797707,
Les Tremayne,48835470,
Silvano Arieti,52234716,
Dmitrij Vasil'evič Uchtomskij,,
Thomas Willis,27073010,
Lajos Kada,100436181,
Conrad Hilton,77110457,
Petr Nečas,84132216,
Dick Heckstall-Smith,71582118,
Maurizio Giuliano,9174385,
Amelio Gentiliano,52080779,
Adolfo Antonio Suárez Rivera,,
Emmanuel Petit,223442714,
Marco Licinio Crasso,66855982,
Johann Werner,89485131,
Giuseppe Bonaparte,54244826,
Richard Ashcroft,95334718,
Valentín Paniagua,12255960,
Lina Radke,100397946,
Édouard Drouyn de Lhuys,,
Wilhelm Stuckart,47818383,
Franco Lo Cascio,54347299,
Lutz Eigendorf,57484176,
Daniela Rocca,18099375,IT\ICCU\SBNV\026653
Burkhard Heim,40170162,
Miguel Ángel Muñoz,61842997,
Nick de Firmian,92895393,
Gunde Svan,39359728,
Simon Helberg,91193313,
